city,r_name,username,text,address,star,src,time,friend_count,review_count,photo_count
Los Angeles,Bottega Louie,Karen D.,"Food has started to suck lately. Quality has just went down unfortunately. Their bread remains the same, thankfully!!! Their desserts are beautiful and their macs are just amazing.","Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,4/29/2015,0,2,
Los Angeles,Bottega Louie,Mi H K.,"LOVE their dessert.However, the place is way too loud that i cannot hear the conversation i am having with my partner.The food is good and dessert is good but atmosphere is not so good.","Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,4/25/2015,38,4,
Los Angeles,Bottega Louie,Miss G.,A OK entree.  Only came here for the pastries.,"Burbank, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/pGx5J6m-ptNSll0AqDkbZQ/60s.jpg,4/18/2015,0,8,
Los Angeles,Bottega Louie,Paul L.,Nice but expensive!,"NORTH HOLLYWOOD, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,4/13/2015,0,3,
Los Angeles,Bottega Louie,Johnny P.,romantic space...pizza is awesome..,"Venice, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/ipCPtstEsnby-5iA_ZfuBQ/60s.jpg,4/12/2015,4,31,
Los Angeles,Bottega Louie,Ryan C.,"Not too bad, a little loud but it's ok....","Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/62Obzk0L8GuJyP8bLPesCA/60s.jpg,4/1/2015,0,4,1
Los Angeles,Bottega Louie,Jak A.,The food is decent in here. But it has a very lively environment; this is a great place for business meetings.,"Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/Q7Q5NLx_zolZGCMiMlTPlA/60s.jpg,4/1/2015,0,3,
Los Angeles,Bottega Louie,Zachary H.,Meh,"Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,3/26/2015,0,21,
Los Angeles,Bottega Louie,Terry M.,i love the bread their service is good they need to work on their cleaning a bit more,"Santa Monica, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,3/23/2015,0,7,
Los Angeles,Bottega Louie,Robert L.,"Too much of a hype, the food was good tho, I will give them that much","Bellflower, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/IX1g-Y4kc3msdm1UoK9pKQ/60s.jpg,3/21/2015,98,114,4
Los Angeles,Bottega Louie,Min P.,just ok.,"Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/Ri3_D9p9WxW3Gditz4waZw/60s.jpg,3/20/2015,152,172,5
Los Angeles,Bottega Louie,Cathy P.,There's too much hype for their food... I would suggest brunch more than dinner. But their macarons are definitely one of the best. It's worth it.,"Walnut, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/3gd_iwoAEq1x2q3VPofnIQ/60s.jpg,3/13/2015,11,8,3
Los Angeles,Bottega Louie,Chrissy K.,Very sex in the city! Love the macaroons. The food it alright. Service is spot on! Will definately come back!,"Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,3/10/2015,0,2,
Los Angeles,Bottega Louie,Armando G.,"Decent food.  I tried a wide variety of the menu here.  Worth visiting once, more than that your either have money to burn, you want to look good in the building, or you've never tasted these dishes anywhere else.I was just slightly disappointed, due to the fact that this place that this place is in a premier spot in LA, and I got meh food.  Nevermind the ten bucks I paid in parking.","Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,3/9/2015,2,13,
Los Angeles,Bottega Louie,Vicky Z.,"Restaurant is BEAUTIFUL and very unique. The food is good, not great, but good. The only problem I had was when both my friend and I ordered Salmon Benedicts for brunch. They came at the same time, hers with 4 pieces of salmon and mine with literally-one. I asked the waiter to look at it and give me more so he brought me one more piece in a cup. Ok, fine. I'll deal with it, but then he had the nerve to charge me $4 for it!!! When i told him, he was super rude about it and was like ""what do you want me to do?"" but as soon as the manager coincidently walked in our direction, he decided to change his tone. Super rude waiter. Otherwise, cool place, a must see for LA locals.","Marina del Rey, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/ywxKbL7u_CLJKfVDBymw4A/60s.jpg,3/8/2015,3,4,
Los Angeles,Bottega Louie,Vance W.,Good food. Too loud.,"Ventura, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/l6R_hSSAzVazxGmIwTpwLg/60s.jpg,3/8/2015,20,10,1
Los Angeles,Bottega Louie,Mary L.,"3.5 Stars . Great place I totally adore it. I always come here for the atmosphere and deserts. I lowered the ratings since the food is very so so at the most. I don't mind paying their price but please fix the food, we tried couple entrées one of them was sea bass which was watery tasteless and more like a fast-food taste rather than a restaurant. Service is great here and I really liked our waiter. deserts are my favorites here, macaroons as advertised, I love em! thank you and pretty please fix the food ;)","Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/-DkbjN8gO0-uTqsRE793kg/60s.jpg,3/5/2015,1,8,
Los Angeles,Bottega Louie,David K.,"I like the food and the coffee, but its to loud.  The to go sandwiches are really good.","Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,2/27/2015,0,4,
Los Angeles,Bottega Louie,Gabriel Z.,this  place was nice and all but didnt satisfy,"Signal Hill, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,2/25/2015,0,2,
Los Angeles,Bottega Louie,Jennifer T.,Over rated. Do not get the lobster bisque. The portions are very small!,"UCLA, Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/1gmFJQOJ4hbc4cBfzJmlPw/60s.jpg,2/19/2015,28,28,10
Los Angeles,Bottega Louie,Lorena W.,hmmmm..... it's A-OK! :),"Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/-mVQXesBv2qCEfWh2fS3Lw/60s.jpg,2/19/2015,9,17,
Los Angeles,Bottega Louie,Robert J.,Used to live close by - bakery great. Noisy and can get very crowded. But a good place to go downtown.,"Studio City, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/p-xyspVmYfPb3C8OydrmOQ/60s.jpg,2/18/2015,9,11,
Los Angeles,Bottega Louie,Robert M.,Thank you loves your service!,"Evanston, IL",3.0,https://s3-media0.fl.yelpcdn.com/photo/rVOYroQuMD9HRj7mYgIe_w/60s.jpg,2/18/2015,0,5,
Los Angeles,Bottega Louie,Nurit K.,"Bottega Louie is listed as offering gluten-free menu, but, the menu is limited. The ambiance is 'cool and funky' but it was very hard to carry on a conversation. It is very loud and echo-ey. The food and presentation was excellent and met my expectations of a trendy restaurant in downtown LA.","Pasadena, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,2/15/2015,2,31,16
Los Angeles,Bottega Louie,Bernard A.,Macaroons are good. But honestly way too overpriced for me!,"Beverly Hills, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/3qW6e3hHYVUwKNtvsLNkvw/60s.jpg,2/5/2015,1,3,
Los Angeles,Bottega Louie,Christina C.,I really like the people who work here.,"Inglewood, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/1oXhjt8_tD0NhrCqg7XpYg/60s.jpg,2/5/2015,1,2,
Los Angeles,Bottega Louie,Arnold H.,"It's so loud in here, it's really difficult to even hear the person directly across the table from you.  Nonetheless, this place is constantly packed, so something must be working for them.  The food has always been just fine, but never worth the wait.","Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,2/3/2015,0,8,
Los Angeles,Bottega Louie,Katie L.,I wish I liked this place more than I do.  Its beautiful and the pastries are beautiful.  I really like their Louie Salad and its fun to share the small plates with your friends.  The biggest problem is that it is so loud in the restaurant.  I can't hear what anyone is saying.  Its pretty much unbearable.  You should come here if you have to eat dinner with  your weird cousin who talks to much.,"Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/sN47TgM5OgmHFTVK9FOSsQ/60s.jpg,1/29/2015,17,11,
Los Angeles,Bottega Louie,Eddie Z.,Good food but noisy atmosphere.,"Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/0ZcGfS1n3ei_gL0si0Y_Dg/60s.jpg,1/20/2015,0,1,
Los Angeles,Bottega Louie,Valerie L.,Pretty Colors,"Durham, NC",3.0,https://s3-media0.fl.yelpcdn.com/photo/QSLO7jNqshdpnaqMzaxiOQ/60s.jpg,1/20/2015,30,59,
Los Angeles,Bottega Louie,Daisy L.,Love the dessert windows! food is ok.  Will still go for ambiance.,"Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/20/2015,0,3,
Los Angeles,Bottega Louie,Haley C.,"Not knocking the service because it did exist despite the hustle and bustle for this place. The cost for brunch is absurd. Maybe if it was a little more special I wouldn't complain. Maybe I didn't eat the right things (oatmeal and lemon ricotta pancakes), but still a hefty price tag. Not to mention the robustness of this restaurant. It is loud. I mean very loud. Overall the place is okay. I would not go back for brunch. Maybe to try the pizza.","Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/db8P1jkHFO6itB8wCqlc1A/60s.jpg,1/16/2015,73,75,
Los Angeles,Bottega Louie,Roberta T.,Cute place but foood is not verygood. I like their macaroons though! The choxolte is very yummy! Good for gifts for family etc. Good for girls brunches!! Yay,"Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/_k44FQlWWtSxSvhJwFl1Mg/60s.jpg,1/15/2015,0,4,1
Los Angeles,Bottega Louie,Ashley L.,havent tried all but the macaroons are good,"Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/Cxt3Oa7AXs04Lgjw1Vcscw/60s.jpg,1/13/2015,0,4,
Los Angeles,Bottega Louie,Silvia S.,it was good,"Long Beach, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/13/2015,0,6,
Los Angeles,Bottega Louie,Jessica T.,Nice restaurant in the middle of downtown la. Food is good. Pastries look good but was a little disappointed with my choices.,"San Clemente, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/LGO5TgRSTR_QKn2oUvsbwg/60s.jpg,1/9/2015,13,17,21
Los Angeles,Bottega Louie,Gustavo S.,"Overrated, and to crowed.","Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/34QapFOTYyRUOBpXeWz1MQ/60s.jpg,1/4/2015,229,27,6
Los Angeles,Bottega Louie,Camille I.,Nothing special...and unfortunately I do not like Macaroons. They look awesome but not for me.,"Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/1o4MKX5R_CXhq7bDyYeADg/60s.jpg,1/2/2015,47,79,1
Los Angeles,Bottega Louie,Reginald T.,No comment,"Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,1/1/2015,1,2,
Los Angeles,Bottega Louie,Patric A.,Overpriced.  The selection of sweets is huge but nothing really exciting.  But they do have a scrambled egg dish that will change your life.,"Walnut, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,12/30/2014,0,25,
Los Angeles,Bottega Louie,Harper S.,A very hip place. Beautiful interior and big crowds. The food is expensive and not that great. It's a good 'looker' spot and that's about it.,"Culver City, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/kHPG-wyJuPfjnL1OI-00RQ/60s.jpg,12/22/2014,0,11,
Los Angeles,Bottega Louie,Jeana G.,"Been here a number of times, but really, it's too crowded and noisy to enjoy.","Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,12/8/2014,0,8,
Los Angeles,Bottega Louie,Marcel B.,Good Food. Terrible Noise.,"Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/mYXw238yIpRd6msN-RZthQ/60s.jpg,12/4/2014,34,79,2
Los Angeles,Bottega Louie,Ryan F.,Pretty good food. Always a solid meal. It is just SO damn loud. You can't go here to talk. The place is very pretty and happening. I made the mistake of taking a client here for a meeting. Food was good but we couldn't talk. We had to go for a drink after just to get the meeting done. Luckily downtown is filled with great places now. Lots of good little bars and great restaurants. I actually lived in a loft close by for 8 months and when you are dinning alone this is a great place.,"Hermosa Beach, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,12/3/2014,0,10,
Los Angeles,Bottega Louie,Brian W.,I came here and tried the pasta dish it was ok.,"Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/25/2014,0,3,
Los Angeles,Bottega Louie,Eng R.,good,"Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/k0nRgHeQUEgYiZMeJ8s5VQ/60s.jpg,11/14/2014,0,3,
Los Angeles,Bottega Louie,Ramy Y.,good,"Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/1D1gLYq0oevq_8qbHrqKDA/60s.jpg,11/14/2014,0,3,
Los Angeles,Bottega Louie,Sam R.,Nice place. A bit overrated from the taste stand point.,"Port Hueneme, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,11/11/2014,1,22,
Los Angeles,Bottega Louie,Sandy R.,food has been hit and miss but the desserts amaze,"Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,10/24/2014,37,9,
Los Angeles,Bottega Louie,Renee C.,Nice ambiance and the food is pretty good!,"Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/e02gFV0g5lahxq9zzEyy_w/60s.jpg,10/22/2014,2,3,
Los Angeles,Bottega Louie,Sofya K.,"expensive, it was ok. food was good, service took for ever!!!!","Tarzana, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,10/9/2014,0,4,
Los Angeles,Bottega Louie,Frank V.,Awesome food.....but takes a long time to get seated.....very popular place,"Beverly Hills, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/ThVzjNw4w9o-J0KdVvlOEA/60s.jpg,10/7/2014,2,11,
Los Angeles,Bottega Louie,Brendon Y.,"This is a beautiful cafe! The pastry case is filled with  little works of art that look better than they taste.  It can get really loud and crowded at times, but still not a bad place to go if you're in the area. The pizza is pretty decent, but the Kobe burger was good but not the best I've had.Overall, a nice, cool place to go for lunch or dinner when you're DTLA","Arcadia, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/yvTHLG_m1hNVywoYcq9cQQ/60s.jpg,9/28/2014,0,4,
Los Angeles,Bottega Louie,Jayesh P.,"Loud for the cost, but food is great.","Manhattan Beach, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/W6bN_pJBomKhhlNamqzMTA/60s.jpg,9/18/2014,7,4,
Los Angeles,Bottega Louie,Susan G.,"It's a nice place, with tons of food selection...anything to choose from but not made for older crowd. Many of the patrons are in their 20's, loud and there to be on their phones.","Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/O-PjTmBEiaFoNftQGg0v0A/60s.jpg,9/17/2014,0,9,
Los Angeles,Bottega Louie,Johnny L.,"Food is just ok, ambience is WAY TOO LOUD.","San Marino, CA",3.0,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,9/11/2014,0,8,
Los Angeles,Bottega Louie,Tina T.,"I only come for the macarons, everything else was over priced and taste bad. The opera was dry, the hazelnut tart was dry... just dry. They were so dry that my friend and I threw it on the ground and they shattered.","San Diego, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/4oufY4LXLNqFWcm6J35LdQ/60s.jpg,9/10/2014,0,10,
Los Angeles,Bottega Louie,Saybre F.,"Beautiful location and a perfect confectionery presentation if you love desserts. Each of my visits to Bottega have been a little disappointing due to the slow service and the food falling short.It is a hangout spot and the bar is fun, if you are into  bar scenes.If you are hungry its probably not the best choice, small portions leave you feeling and wanting more.The overall presentation is on point and I would recommend Bottega for a first date or a business meeting as the food is not the main focus or shouldn't be for these types of situations.","Los Angeles, CA",3.0,https://s3-media0.fl.yelpcdn.com/photo/jAKUntceVdEAqth54BCNFA/60s.jpg,9/10/2014,0,7,
